Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_Percent,Payback_Period_Years,Optimal_Solar_Utilization_Percent,Energy_Demand_per_m2,Solar_Energy_Capacity_kWh,Carbon_Reduction_kWh,Building_Size_Category
Thatched_Hut,1746,88,South,Timber,Low,7.485593174716222,3.2066712045413373,1.4905823785937382,11597,70,21.964645807721723,9.616119611009466,17.914974689770133,131.7840909090909,523.9915222301355,2547.2399743214883,Small
Wooden_House,1820,272,West,Timber,Low,6.684029609709134,3.4063696415203726,1.7137922054851118,19691,34,25.663794802965302,11.401203556166587,5.749806277144095,72.39338235294117,227.25700673011053,5053.457834651897,Large
Wooden_House,1913,233,North,Brick,Low,6.514936281712018,4.1169061891069445,1.5092475348806451,9311,27,22.046252140158472,5.630795430539012,10.981906783965597,39.96137339055794,175.9032796062245,2052.7265367701552,Large
Wooden_House,1938,288,West,Timber,Low,4.362003035470204,4.7665757841538525,1.2458437925299937,15794,57,19.014662758979167,10.393370171833208,12.572139911494316,54.84027777777778,248.63417302180164,3003.1758361531697,Large
Stone_Villa,1755,220,South,Brick,Medium,4.844028235960435,2.425982778056254,1.925460520604272,7934,75,34.09790201881385,9.317718190629028,19.57035470914525,36.06363636363636,363.3021176970326,2705.3275461726907,Large
Wooden_House,1806,227,South,Timber,Medium,5.362730167049119,2.9127255914815877,0.9499077346970954,5022,66,18.16007721192969,9.190460251809029,15.152494174032086,22.123348017621144,353.94019102524186,911.999077583109,Large
Wooden_House,1747,200,South,Stone,Low,6.593524191128999,2.417740533782329,0.5287518312874666,15394,29,31.68830273168341,7.047782999370988,15.516597096510631,76.97,191.21220154274098,4878.097322515344,Medium
Wooden_House,1760,221,North,Stone,High,7.1598634603118745,3.836025589878366,1.1479840571951612,6209,97,16.185912377656066,9.787253483443738,23.68216128274127,28.09502262443439,694.5067556502519,1004.9832995286652,Large
Stone_Villa,1725,87,East,Stone,Low,4.256556400091938,2.9189029906626125,0.5495179038504909,15488,68,17.495613882349886,10.563584283745437,17.85748603755654,178.02298850574712,289.4458352062518,2709.7206780983506,Small
Wooden_House,1991,133,West,Stone,High,7.189469938680412,2.9783235575377205,1.930905128789613,13940,60,20.093834877316368,5.79000715460588,20.8095865008615,104.81203007518798,431.3681963208247,2801.080581897902,Medium
Thatched_Hut,1956,200,West,Brick,Low,6.282498609416232,2.212747878463938,0.8148770686220772,5804,49,27.674691321813647,8.734650016866887,14.8777816626835,29.02,307.84243186139537,1606.2390843180642,Medium
Wooden_House,1707,177,East,Brick,High,5.943082922740155,3.049388185422776,1.6833905359233192,13325,24,23.632669574786235,5.708856266911868,4.113662343690336,75.28248587570621,142.63399014576373,3149.053220840266,Medium
Thatched_Hut,1812,175,West,Thatch,Low,4.299365085127758,4.587489522204756,1.6618581247615474,9416,90,32.35434429483461,11.108018135083512,16.506430128136063,53.80571428571429,386.94285766149824,3046.485058801627,Medium
Thatched_Hut,1952,94,North,Timber,High,3.722100131236602,2.699218435672505,0.8265933495244002,15629,50,16.40701901008577,8.55345705859443,13.814444895926608,166.2659574468085,186.10500656183012,2564.2530010863047,Small
Thatched_Hut,1879,101,West,Stone,Low,5.77385959403176,4.085562398630197,1.4318397957202509,13625,71,10.320168635465023,10.655759824825305,13.77864605711016,134.9009900990099,409.94403117625495,1406.1229765821095,Medium
Stone_Villa,1906,129,South,Brick,Low,6.10606273331557,3.888885034815778,0.5721184527296753,10141,42,33.2967241535566,7.5765994636635,14.061181162760231,78.6124031007752,256.45463479925394,3376.620796412175,Medium
Stone_Villa,1826,227,East,Timber,High,4.343125797418753,4.590453825107346,1.2253618785558011,9968,67,34.64948001640217,5.875547587714278,14.88417319371343,43.91189427312775,290.98942842705645,3453.8601680349684,Large
Stone_Villa,1755,283,North,Timber,Medium,5.725824823301826,2.3968638429531146,0.52197069090873,8671,59,11.784404893251686,5.290495130699981,12.48574262545323,30.63957597173145,337.82366457480776,1021.8257482938537,Large
Wooden_House,1913,173,East,Brick,High,6.925973611050294,4.93276988103513,1.8817158202712627,16928,25,28.327225664751897,6.970567345406629,9.948006462399766,97.84971098265896,173.14934027625733,4795.232760529201,Medium
Thatched_Hut,1713,168,North,Stone,Medium,6.84026378182008,3.747885938121097,1.964129036299357,12292,57,21.34620351619234,6.70963590254855,20.368519695580385,73.16666666666667,389.89503556374456,2623.875336210362,Medium
Stone_Villa,1727,57,South,Thatch,Low,7.209420722345189,4.986422457040443,0.8334241499578778,12001,60,33.816869655835504,8.922463818139732,18.36460945522012,210.5438596491228,432.56524334071133,4058.3625273968187,Small
Stone_Villa,1777,291,East,Timber,High,4.963543238227522,4.734544177597552,0.8121590518945592,17231,46,36.23243662589435,5.152171866445952,18.63606195354424,59.213058419243985,228.322988958466,6243.211155007855,Large
Wooden_House,1915,134,West,Thatch,High,4.772198290203675,2.6645518163393174,1.6305802648431944,7098,94,35.53011300391748,8.643993810094214,27.60411022734422,52.97014925373134,448.58663927914546,2521.927421018063,Medium
Stone_Villa,1853,178,North,Stone,High,6.497704023923235,2.168486029709939,0.8800690982440017,19511,88,33.31612742052556,7.742402194084022,19.713084279402445,109.61235955056179,571.7979541052447,6500.309621018742,Medium
Wooden_House,1713,296,East,Stone,Medium,5.22444962038802,2.7669172813860845,1.8426148387427677,16109,76,18.071566862264888,9.039855889401096,15.923346343229724,54.4222972972973,397.0581711494895,2911.148705842251,Large
Brick_Cottage,1886,57,West,Thatch,Medium,3.8501946561111215,3.58269094699826,1.3608937041844733,13444,36,34.3566893070495,9.916922697052552,13.277304531537045,235.859649122807,138.6070076200004,4618.913310439734,Small
Stone_Villa,1706,206,East,Stone,Low,4.631204522681999,2.51478910119557,1.0261664345154682,10061,90,26.00435427718878,9.438643615558874,24.69594898886154,48.83980582524272,416.80840704137995,2616.298083827963,Large
Brick_Cottage,1702,145,East,Timber,Medium,5.1743291421259565,2.5023792335539654,1.74904061952413,18026,66,11.582698444962723,11.892510585613564,14.759199740331816,124.31724137931035,341.50572338031316,2087.8972216889806,Medium
Wooden_House,1810,151,East,Thatch,Medium,4.670065701905008,3.387780641315459,1.2401100506200928,14321,98,23.70816549694747,5.967857407138098,28.044538592025127,94.84105960264901,457.6664387866908,3395.2463808178472,Medium
Thatched_Hut,1937,54,North,Stone,Low,4.828822283789286,2.099803913508075,1.867449370562713,8264,32,38.2647375108998,8.008159062508449,6.154975068035635,153.03703703703704,154.52231308125715,3162.197907900759,Small
Stone_Villa,1938,288,West,Thatch,High,4.675103624697563,2.3656642475968117,1.8920213550940717,10435,30,36.63578049206658,7.973815156503178,8.40229338610696,36.232638888888886,140.2531087409269,3822.9436943471474,Large
Wooden_House,1973,135,South,Timber,High,3.6659966687323178,3.2475840182238427,0.748130228192614,13493,43,13.06792842991348,7.919372425920445,11.387534229619217,99.94814814814815,157.63785675548965,1763.2555830482256,Medium
Thatched_Hut,1993,224,North,Stone,Low,6.04837880329777,2.189389727623899,0.5034851091978954,11691,92,32.32380057143111,9.64658874429868,22.420150819307093,52.191964285714285,556.4508499033949,3778.9755248060105,Large
Thatched_Hut,1926,83,North,Timber,High,5.889169681413877,3.190265169366588,1.9758964102136036,15169,23,34.17378597874704,8.428796423827057,5.442233818104239,182.75903614457832,135.45090267251916,5183.821595116138,Small
Brick_Cottage,1714,242,North,Stone,Medium,6.113533993914722,3.422018797845335,1.859206304191219,7763,65,18.141645647102944,8.622027918690742,14.824396832735143,32.078512396694215,397.37970960445693,1408.3359515846016,Large
Wooden_House,1891,104,South,Brick,Low,4.26923958413451,3.353799842219343,0.5831678535557621,9005,37,24.14825712223277,8.026491945027352,5.598618548235454,86.58653846153847,157.96186461297688,2174.550553857061,Medium
Thatched_Hut,1818,168,West,Stone,Low,4.6826181664499416,4.607524572209262,1.749551395911605,19603,62,31.329638243910487,11.941896227129938,16.913354122942827,116.68452380952381,290.3223263198964,6141.548984953773,Medium
Stone_Villa,1727,267,West,Thatch,Low,5.978463707779689,3.590187365155197,1.18670739883881,8241,99,23.17124466463444,11.492929441733295,26.735195861970183,30.865168539325843,591.8679070701892,1909.542272812524,Large
Stone_Villa,1901,220,West,Stone,High,5.898510273839685,3.40394138743413,0.8884424075374628,8057,52,13.383907565997308,7.154069325550597,17.105573266244043,36.622727272727275,306.7225342396636,1078.3414325924032,Large
Brick_Cottage,1738,251,East,Timber,Low,5.525321237417071,3.2321277361749985,1.8181197855153948,5550,29,31.176473340451647,5.781157473366671,12.519521195735832,22.111553784860558,160.23431588509504,1730.2942703950666,Large
Thatched_Hut,1972,207,East,Timber,Low,4.90165300004079,4.452870134913459,0.7950008485854609,10574,92,37.3491606920591,10.87835306827022,22.067773910551537,51.08212560386473,450.95207600375267,3949.3002515783296,Large
Wooden_House,1930,163,East,Stone,Low,7.15172401909876,4.685169811999499,1.9209499991301004,10411,78,29.574541852184726,11.980191759980071,19.857594029686737,63.87116564417178,557.8344734897032,3079.0055522309517,Medium
Stone_Villa,1785,259,South,Thatch,High,4.859080969195375,4.559727407591353,0.8084322315490116,6587,50,33.21402245707102,7.048262258277519,10.710478518605914,25.43243243243243,242.95404845976876,2187.807659247268,Large
Thatched_Hut,1825,194,East,Brick,Medium,5.322476625749006,4.020639734394173,1.4205247815931152,15014,47,20.75087606973485,7.5044944808923635,11.045597954861549,77.3917525773196,250.1564014102033,3115.53653310999,Medium
Thatched_Hut,1999,75,South,Thatch,Low,6.212455323816835,2.4120852379060227,0.8346295017934623,10920,79,15.495947353799046,11.59143227039642,15.014816698191774,145.6,490.78397058152996,1692.157451034856,Small
Brick_Cottage,1724,185,West,Brick,Medium,5.672085723467056,2.830609908476037,1.318502997452952,10260,22,29.283209848548776,9.977906626021628,11.380784554883627,55.45945945945946,124.78588591627523,3004.4573304611044,Medium
Stone_Villa,1844,96,East,Timber,High,4.887543905457543,2.1381891910459325,1.525962694872712,16409,74,19.833136175236568,7.069468322457453,21.960730919140538,170.92708333333334,361.6782490038582,3254.4193149945686,Small
Stone_Villa,1712,281,East,Thatch,High,5.24257916182604,4.792472224970343,0.7853418962302063,16688,33,35.80220556969378,9.067325438987403,11.357277664286087,59.387900355871885,173.0051123402593,5974.672065470499,Large
Wooden_House,1911,162,North,Brick,High,6.677923271414024,3.982395589072731,1.2813286740510188,9409,77,13.678841499340198,11.609607055549793,20.06256477966052,58.08024691358025,514.2000918988799,1287.042196672919,Medium
Stone_Villa,1724,125,South,Stone,High,4.612516621946449,4.239088652939724,1.2035896165851785,17471,34,23.003910991993717,10.68269174862045,5.4847587695197815,139.768,156.8255651461793,4019.0132894112226,Medium
Wooden_House,1767,268,West,Timber,Medium,4.069020959107261,2.9347152187466867,0.6065561321050119,10783,21,21.90182801405157,10.192828996100618,7.471473914511049,40.235074626865675,85.44944014125248,2361.674114755181,Large
Stone_Villa,1766,121,North,Stone,Low,4.752652807319109,4.536960566832027,1.7274617265129544,5712,43,38.14161560661789,10.158974182089157,14.786603341681973,47.20661157024794,204.36407071472166,2178.6490834500137,Medium
Brick_Cottage,1932,138,North,Timber,High,6.898136861951605,2.778809851125436,1.0035236009642623,15367,97,14.594044018132116,6.246142270045892,22.586925673893848,111.35507246376811,669.1192756093058,2242.666744266362,Medium
Stone_Villa,1808,95,West,Thatch,High,3.855958859425386,2.004931271337349,1.3618732963278193,10406,83,10.295404750360328,10.772768674595556,14.8356970145366,109.53684210526316,320.04458533230707,1071.3398183224956,Small
Wooden_House,1845,245,North,Thatch,Medium,7.466784293489807,3.129244887562082,1.2721763523997016,12990,90,17.142556384213528,6.932830427104207,25.83482690515933,53.02040816326531,672.0105864140827,2226.818074309337,Large
Wooden_House,1810,82,South,Timber,Medium,5.66401159571065,3.71228444287722,1.2698907568556634,12420,43,34.608305793059635,11.512566605310706,15.01941025563637,151.46341463414635,243.55249861555797,4298.351579498007,Small
Brick_Cottage,1927,50,South,Timber,High,7.439382975868376,3.4361145738965675,0.6608335913127312,17264,46,16.27965448141051,7.55247993709648,17.035733767147896,345.28,342.2116168899453,2810.5195496707106,Small
Stone_Villa,1810,196,East,Timber,Low,7.255985688343911,4.586228427729791,1.1352230138739992,17041,56,17.226341911164482,11.003622779295796,17.53392895440748,86.9438775510204,406.335198547259,2935.5409250815396,Medium
Stone_Villa,1733,80,North,Thatch,Low,5.311254856843667,2.316215857868501,1.1785501388098554,11843,58,13.896964136104325,6.86363446162461,19.17634124549597,148.0375,308.0527816969327,1645.8174626388352,Small
Brick_Cottage,1810,257,East,Brick,High,4.293964298421397,3.661470321901177,1.6004642605466728,7433,82,31.463086098296213,8.601688556075683,16.89468037996967,28.92217898832685,352.10507247055455,2338.6511896863576,Large
Stone_Villa,1963,191,North,Stone,Medium,4.159539106260554,3.5389380494627223,1.7600282478810478,8301,98,12.075225715162516,5.748197068423424,17.605130389001584,43.460732984293195,407.6348324135343,1002.3644866156404,Medium
Stone_Villa,1935,102,South,Stone,High,4.45995745547983,2.844178946516489,1.317473417150027,5270,45,19.93624906985565,9.620832320973218,9.669465083903422,51.666666666666664,200.69808549659234,1050.6403259813928,Medium
Wooden_House,1782,97,South,Thatch,High,6.340530562258149,4.466684337731032,0.6301744310974857,14986,84,18.474961798628936,10.852554926167867,15.937292225990983,154.49484536082474,532.6045672296844,2768.6577751425325,Small
Stone_Villa,1741,118,South,Stone,Medium,4.591799978925952,4.258545967646619,0.8552742058948194,18098,23,26.654791893704644,10.029130969116911,7.786854114072302,153.3728813559322,105.6113995152969,4823.984236922666,Medium
Stone_Villa,1800,154,North,Timber,High,4.865701078417193,4.198577561995493,0.7474010402790966,15654,48,31.912487950592062,8.662809590570602,14.821826470231109,101.64935064935065,233.5536517640253,4995.580863785682,Medium
Brick_Cottage,1705,139,South,Brick,High,5.295115215978459,4.628577434808668,0.6869225947836871,17485,20,25.98629304090242,5.315811150210217,8.965910833771463,125.79136690647482,105.90230431956918,4543.703338201788,Medium
Brick_Cottage,1879,239,North,Stone,High,7.152930721685825,4.168353801864564,1.0488489479267114,16586,69,37.93077978925203,11.534087050196009,16.45512728363162,69.39748953974896,493.55221979632194,6291.1991358453415,Large
Thatched_Hut,1981,269,East,Brick,Medium,4.257573671539385,2.6955238751441795,0.844090253231573,6079,30,38.54327916661995,9.938426840050443,14.083669694109568,22.598513011152416,127.72721014618155,2343.045940538827,Large
Wooden_House,1925,243,North,Timber,Low,3.5201062104392125,4.116688134949073,0.8274546677172685,16070,93,20.843959854955465,10.221049668557333,15.61196279435747,66.13168724279835,327.36987757084677,3349.624348691343,Large
Stone_Villa,1928,291,East,Stone,Low,3.7403856415126806,2.9231084401695315,0.5820397618644015,10322,78,33.33041128824678,10.56276402857565,17.170814681500822,35.470790378006875,291.7500800379891,3440.3650531728326,Large
Stone_Villa,1988,241,North,Thatch,Medium,7.119065366720472,2.726523951042412,0.5265050671931508,18932,81,32.16404149804569,10.234203981493277,23.11902079084676,78.55601659751038,576.6442947043582,6089.296336410011,Large
Thatched_Hut,1849,247,East,Brick,Low,6.0900658593734525,2.219010778698882,0.6541523639746727,17915,55,36.78893775114482,8.087813148688335,18.775653338555134,72.53036437246963,334.9536222655399,6590.738198117595,Large
Stone_Villa,1976,112,South,Timber,High,4.592162477311227,4.23208574104303,0.7582962191354496,13795,75,23.438309206231096,10.135352805015629,16.7740270425942,123.16964285714286,344.412185798342,3233.31475499958,Medium
Wooden_House,1897,122,East,Brick,Low,4.208770004044764,4.133002885849434,1.1464755932723047,10257,40,25.914195615933767,9.375187514672302,5.989865193244969,84.07377049180327,168.35080016179057,2658.0190443263264,Medium
Thatched_Hut,1769,210,South,Stone,High,4.677066946548457,2.7034984330222813,1.265780391948267,18733,32,22.47322940744722,10.978114335681504,9.970670338120025,89.20476190476191,149.66614228955063,4209.910064897088,Large
